timestamp_lectura,segundo_en_ventana,BER,OSNR,PotenciaReceptor,PotenciaEntradaEDFA3,PotenciaSalidaEDFA3,PotenciaEntradaEDFA4,PotenciaSalidaEDFA4,scenario,ventana_idx
2025-12-18T11:51:51.922,32,1.669842e-02,19.90,-4.06,-29.22,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:52.983,33,1.670634e-02,20.20,-4.06,-29.22,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:54.004,34,1.611938e-02,19.70,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:55.042,35,1.677986e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:51:56.063,36,1.696500e-02,20.20,-4.06,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:51:57.132,37,1.613379e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:51:58.169,38,1.685545e-02,19.90,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:51:59.242,39,1.612867e-02,19.90,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:00.279,40,1.653010e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:01.314,41,1.684430e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:02.362,42,1.702815e-02,20.20,-4.05,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:03.365,43,1.698616e-02,20.40,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:04.431,44,1.637543e-02,20.20,-4.05,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:05.454,45,1.638143e-02,20.20,-4.06,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:06.482,46,1.687104e-02,20.20,-4.05,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:07.528,47,1.624732e-02,20.20,-4.06,-29.23,0.44,-25.57,-2.42,normal,2
2025-12-18T11:52:08.584,48,1.684238e-02,20.20,-4.06,-29.23,0.44,-25.57,-2.42,normal,2
2025-12-18T11:52:09.637,49,1.710301e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.42,normal,2
2025-12-18T11:52:10.692,50,1.683853e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:11.762,51,1.696131e-02,19.90,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:12.809,52,1.679347e-02,20.20,-4.06,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:13.871,53,1.682994e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:52:14.925,54,1.644667e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:52:15.981,55,1.688745e-02,20.20,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:52:17.036,56,,,,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:52:17.899,57,1.600903e-02,19.90,-4.05,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:18.828,58,1.676179e-02,19.90,-4.06,-29.22,0.44,-25.56,-2.43,normal,2
2025-12-18T11:52:19.859,59,1.631561e-02,20.20,-4.06,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:20.894,60,1.600610e-02,20.20,-4.06,-29.23,0.44,-25.56,-2.43,normal,2
2025-12-18T11:52:21.929,61,1.603853e-02,20.20,-4.06,-29.23,0.44,-25.56,-2.43,normal,2
2025-12-18T11:52:22.996,62,1.642180e-02,19.90,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:24.035,63,1.635359e-02,20.20,-4.06,-29.22,0.44,-25.56,-2.43,normal,2
2025-12-18T11:52:25.105,64,1.673255e-02,19.90,-4.06,-29.22,0.44,-25.56,-2.43,normal,2
2025-12-18T11:52:26.129,65,1.666763e-02,19.90,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:27.197,66,,,,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:28.016,67,1.584799e-02,20.20,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:28.928,68,1.696780e-02,19.90,-4.06,-29.22,0.44,-25.56,-2.43,normal,2
2025-12-18T11:52:29.961,69,1.638764e-02,20.20,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:30.987,70,1.710084e-02,19.90,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:32.042,71,1.621824e-02,19.90,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:33.094,72,1.621509e-02,19.90,-4.06,-29.22,0.44,-25.56,-2.43,normal,2
2025-12-18T11:52:34.148,73,1.681396e-02,20.40,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:35.219,74,1.593055e-02,20.40,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:36.331,75,1.679436e-02,20.20,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:37.368,76,,,,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:38.184,77,1.647457e-02,19.70,-4.06,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:39.112,78,1.590060e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:40.145,79,1.693444e-02,19.90,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:41.211,80,1.684392e-02,20.20,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:42.249,81,1.679186e-02,19.90,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:43.278,82,1.604798e-02,19.70,-4.06,-29.22,0.44,-25.56,-2.43,normal,2
2025-12-18T11:52:44.335,83,1.677088e-02,20.20,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:45.385,84,1.684357e-02,20.20,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:46.477,85,1.683504e-02,20.20,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:47.551,86,1.666603e-02,20.20,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:48.677,87,1.679514e-02,20.20,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:49.761,88,1.636900e-02,19.70,-4.06,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:50.816,89,1.630238e-02,19.90,-4.06,-29.22,0.44,-25.56,-2.43,normal,2
2025-12-18T11:52:51.884,90,1.624479e-02,20.20,-4.06,-29.22,0.44,-25.56,-2.43,normal,2
2025-12-18T11:52:53.006,91,1.693853e-02,20.40,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:54.079,92,1.686110e-02,19.90,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:55.154,93,1.645255e-02,19.90,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:56.197,94,1.702013e-02,20.20,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:57.264,95,1.678844e-02,20.20,-4.06,-29.22,0.44,-25.56,-2.43,normal,2
2025-12-18T11:52:58.375,96,1.683135e-02,20.20,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:52:59.412,97,1.686908e-02,20.20,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:53:00.464,98,1.686876e-02,19.90,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:53:01.518,99,1.688768e-02,19.90,-4.06,-29.22,0.44,-25.56,-2.43,normal,2
